id,norma,norma_completa,categoria,concepte,article,naturalesa,quantia,descompte,punts,proposta_retirada,pagina,font,estat,verificacio
sct-36-0-7,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir el vehicle ressenyat incomplint les condicions restrictives de la llicència de conducció o del permís de conduir (indicar condició incomplerta),3.1,G,200,100,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-8,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir un vehicle de motor o ciclomotor sense portar la corresponent llicència de conducció o permís de conduir (indicar quina és l’autorització administrativa per conduir que no es porta),3.2,L,80,40,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-9,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,"No comunicar, el titular del permís de conduir o d’una llicència de conducció, qualsevol variació de les dades que hi figuren a l'autoritat competent en el termini establert (indicar quina és la variació). Les modificacions de dades s’han de comunicar, a la Prefectura Provincial de Trànsit corresponent, en el termini de quinze dies a comptar des de la data del canvi.",10,L,80,40,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-10,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,"Tenir l’original de l’autorització administrativa per conduir, sense haver tornat la mateixa, quan se li ha expedit un duplicat per sostracció o pèrdua. (indicar quina és l’autorització administrativa per conduir que es porta).",11.3,L,80,40,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-11,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir un vehicle amb l'autorització administrativa caducada,12.4,G,200,100,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-12,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,"Conduir , el vehicle ressenyat, sent titular d’un permís o llicència de conducció, sense mantenir els requisits exigits en el seu dia per al seu atorgament.",12.6,G,200,100,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-14,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir un vehicle a motor o ciclomotor sense haver obtingut mai permís o llicència,1.1,MG,500,250,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-15,RGCond,Reglament general de conductors,DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir el vehicle ressenyat amb la llicència o el permís no vigent per pèrdua total de punts,3.2,MG,500,250,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-17,RGCond,Reglament general de conductors,PERMISOS DE CONDUIR COMUNITARIS,Conduir el vehicle ressenyat amb una autorització que no té validesa a Espanya per no haver sol·licitat la seva renovació a la prefectura provincial de trànsit. Els titulars de permisos de conduir comunitaris residents a Espanya quan els hi caduca el seu permís l’han de renovar a la Prefectura Provincial de Trànsit corresponent,15.4,G,200,100,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-36-0-19,RGCond,Reglament general de conductors,ALTRES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,"Conduir un vehicle que realitza transport de mercaderies perilloses sense l'autorització especial, quan sigui necessari",25.1,MG,500,250,0,,36,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-0-0,RGCond,Reglament general de conductors,ALTRES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir un vehicle que realitza transport de mercaderies perilloses sense portar la corresponent autorització especial,25.2,L,80,40,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-0-1,RGCond,Reglament general de conductors,ALTRES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir un vehicle que realitza transport de mercaderies perilloses amb l’autorització especial que l’habilita a l’efecte caducada,28.1,G,200,100,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-0-3,RGCond,Reglament general de conductors,NUL-LITAT O LESIVITAT I PÈRDUA DE VIGÈNCIA DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir el vehicle ressenyat tenint el permís de conduir suspès com a mesura cautelar,39.3,G,200,100,4,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-0-4,RGCond,Reglament general de conductors,NUL-LITAT O LESIVITAT I PÈRDUA DE VIGÈNCIA DE LES AUTORITZACIONS ADMINISTRATIVES PER CONDUIR,Conduir el vehicle ressenyat tenint la llicència de conduir suspesa com a mesura cautelar,39.3,G,200,100,4,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-4,RGV,Reglament general de vehicles,AUTORITZACIONS DE CIRCULACIÓ DELS VEHICLES,Circular sense haver obtingut la corresponent autorització administrativa del vehicle ressenyat (indicar de quina autorització es tracta),1.1,MG,500,250,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-5,RGV,Reglament general de vehicles,AUTORITZACIONS DE CIRCULACIÓ DELS VEHICLES,Circular amb un vehicle amb el permís de circulació suspès,1.2,G,200,100,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-8,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,Efectuar en el vehicle ressenyat una reforma d'importància sense autorització o sense haver passat la inspecció tècnica corresponent (cal especificar la reforma),7.2,G,200,100,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-9,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"Circular amb un vehicle tractor que forma conjunt amb un remolc o un semiremolc, sense respectar la compatibilitat per a formar conjunt",9.1,G,200,100,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-10,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,Circular amb un vehicle a motor arrossegant una caravana o remolc lleuger que no té targeta d’inspecció tècnica,9.3,MG,500,250,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-11,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"No haver presentat a la inspecció tècnica periòdica, en el termini establert, el vehicle ressenyat, la conducció del qual s'autoritza mitjançant llicència o permís de conducció",10.1,G,200,100,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-12,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,Circular amb el vehicle ressenyat sense tenir l’autorització administrativa per circular a causa d’una inspecció tècnica desfavorable,10.1,G,200,100,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-13,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"Circular amb el vehicle ressenyat la inspecció tècnica del qual ha resultat negativa, per incomplir aquest vehicle les condicions tècniques que afecten greument a la seguretat viària",10.1,MG,500,250,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-15,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"Circular amb un vehicle que no té el nombre reglamentari de miralls retrovisors eficaços Els ciclomotors, quadricicles lleugers (equipats o no amb carrosseria), motocicletes (amb o sense sidecar) amb velocitat màxima menor o igual a 100 km/h, vehicles de tres rodes i quadricicles (si van equipats amb carrosseria), vehicles especials (inclosos els agrícoles), així com els vehicles de les categories M1 (destinats al transport de persones que tinguin, a més del seient del conductor, vuit places com a màxim) i N1 (destinats al transport de mercaderies amb MMA no superior a 3.500 kg) únicament estan obligats a portar un mirall retrovisor exterior a l’esquerra. La resta de vehicles han de portar dos miralls retrovisors, a la dreta i a l’esquerra.",11.2,G,200,100,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-17,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"No portar instal·lat, el vehicle ressenyat, l’aparell tacògraf o el limitador de velocitat, estant-hi obligat",11.12,MG,500,250,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-37-1-18,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"Participar o col·laborar en la col·locació o posta en funcionament d’elements que alteren el tacògraf o limitador de velocitat Quan l’alteració del funcionament del tacògraf o limitador de velocitat sigui degut a la necessària participació del conductor, es denunciarà per l’art. 77.M) del TRLSV.",11.12,MG,500,250,0,,37,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-1,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,No tenir el dispositiu que eviti l'encastament en el cas de col·lisió posterior,11.16,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-3,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"Circular amb el vehicle ressenyat incomplint les condicions reglamentàries. (Cal especificar quin és l'incompliment). Si les condicions tècniques afecten greument a la seguretat viària, es denunciarà per l’art.77.LL) del TRLSV.",12,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-4,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"Portar els vehicles de motor, remolcs, semiremolcs i màquines remolcades, arestes sortints, en l’interior o exterior del vehicle, que constitueixin un perill per als seus ocupants o pels altres usuaris de la via (indicar com es porten i perill que suposen)",12.1,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-6,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,Circular amb un vehicle els pneumàtics del qual no conserven el dibuix en la totalitat de la banda de rodament o s’aprecien deformacions o talls (per cada pneumàtic),12.5.1,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-7,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"Circular amb el vehicle ressenyat, sotmès a normes especials, incomplint les exigències reglamentàriament establertes referides a les seves condicions tècniques (es tracta de vehicles de transport de viatgers, escolar i de menors, de mercaderies perilloses, peribles i d’altres sotmesos a normes especials)",12.9,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-9,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,Circular amb el vehicle ressenyat sense ajustar-se els dispositius d’enllumenat i senyalització òptica a les prescripcions reglamentàries (detallar incompliment),15,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-10,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,Circular amb el vehicle ressenyat sense els dispositius d’enllumenat i senyalització òptica reglamentaris (detallar incompliment),16,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-11,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"No portar, el vehicle ressenyat, el senyal corresponent",18.1,L,80,40,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-13,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"No tenir, el vehicle ressenyat, els recanvis o accessoris reglamentaris (cal indicar-los): - els turismes, vehicles mixtes i automòbils destinats a transport mercaderies no superior a 3.500 kg han de portar: - el dispositiu lluminós de pressenyalització de perill V-16 - una roda completa de recanvi o una roda d’ús temporal, amb les eines necessàries per al canvi de rodes, o un sistema alternatiu per canviar-les que ofereixi suficients garanties per a la mobilitat del vehicle. - una armilla reflectant UNE-EN 471. Els vehicles pilots de protecció i d’acompanyament han de portar tantes armilles com a membres dels personal auxiliar portin, inclòs el conductor - els autobusos, vehicles mixtes i automòbils destinats a transport mercaderies de més de 3500 kg i conjunts de vehicles no especials han de portar: - una armilla reflectant UNE-EN 471 - un equip homologat d'extinció d'incendis - el dispositiu lluminós de pressenyalització de perill V-16",19,L,80,40,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-15,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,Circular amb el ciclomotor ressenyat sense els dispositius d’enllumenat i senyalització òptica reglamentaris (especificar incompliment),21.2,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-16,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,Circular amb una bicicleta que no reuneix les condicions tècniques reglamentàries (especificar incompliment),22.1,G,200,100,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-38-0-17,RGV,Reglament general de vehicles,CONDICIONS TÈCNIQUES,"Circular amb una bicicleta, de nit, per trams de via amb el senyal de “túnel” o amb condicions meteorològiques que disminueixen la visibilitat, sense els dispositius d’enllumenat i senyalització òptica reglamentaris. (especificar incompliment): - un llum de posició davanter de color blanc - un llum de posició posterior de color vermell un catadiòptric posterior no triangular de color vermell",22.4,L,80,40,0,,38,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
